101 t7 t7 t8 t8 t8 t8 t8 .	101 111 010 110 101 011 000 010	0 1 2 3 4 5 6 7 8
110 t7 t7 t8 t8 t8 t8 t8 .	110 101 111 111 111 111 111 111	0 1 2 3 4 5 6 7 8
001 t7 t7 t8 t8 t8 t8 t8 .	001 110 101 011 000 010 110 101	0 1 2 3 4 5 6 7 8
000 t7 t7 t8 t8 t8 t8 t8 .	000 011 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
011 t7 t8 t8 t8 t7 t7 t7 .	011 100 001 100 001 110 101 111	0 1 2 3 4 5 6 7 8
101 t7 t8 t8 t8 t7 t7 t7 .	101 111 111 111 111 010 000 011	0 1 2 3 4 5 6 7 8
100 t7 t8 t8 t8 t7 t7 t7 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
000 t7 t8 t8 t8 t7 t7 t7 .	000 011 000 010 110 101 111 010	0 1 2 3 4 5 6 7 8
100 t7 t7 t7 t8 t7 t8 t8 .	100 001 110 101 011 100 001 100	0 1 2 3 4 5 6 7 8
111 t7 t7 t7 t8 t7 t8 t8 .	111 010 000 011 000 011 000 010	0 1 2 3 4 5 6 7 8
110 t7 t7 t7 t8 t7 t8 t8 .	110 101 111 010 110 101 011 000	0 1 2 3 4 5 6 7 8
001 t7 t7 t7 t8 t7 t8 t8 .	001 110 101 111 111 010 110 101	0 1 2 3 4 5 6 7 8
110 t7 t7 t8 t8 t7 t8 t7 .	110 101 111 111 111 010 110 101	0 1 2 3 4 5 6 7 8
010 t7 t7 t8 t8 t7 t8 t7 .	010 000 011 000 010 000 010 000	0 1 2 3 4 5 6 7 8
101 t7 t7 t8 t8 t7 t8 t7 .	101 111 010 110 101 111 111 010	0 1 2 3 4 5 6 7 8
011 t7 t7 t8 t8 t7 t8 t7 .	011 100 001 100 001 110 101 111	0 1 2 3 4 5 6 7 8
100 t7 t7 t7 t8 t8 t8 t7 .	100 001 110 101 011 000 010 000	0 1 2 3 4 5 6 7 8
000 t7 t7 t7 t8 t8 t8 t7 .	000 011 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
001 t7 t7 t7 t8 t8 t8 t7 .	001 110 101 111 111 111 111 010	0 1 2 3 4 5 6 7 8
011 t7 t7 t7 t8 t8 t8 t7 .	011 100 001 110 101 011 000 011	0 1 2 3 4 5 6 7 8
100 t7 t8 t8 t8 t7 t8 t8 .	100 001 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
011 t7 t8 t8 t8 t7 t8 t8 .	011 100 001 100 001 110 101 011	0 1 2 3 4 5 6 7 8
010 t7 t8 t8 t8 t7 t8 t8 .	010 000 010 110 101 111 111 111	0 1 2 3 4 5 6 7 8
110 t7 t8 t8 t8 t7 t8 t8 .	110 101 011 000 010 000 010 110	0 1 2 3 4 5 6 7 8
000 t7 t8 t8 t7 t8 t8 t7 .	000 011 000 010 000 010 110 101	0 1 2 3 4 5 6 7 8
101 t7 t8 t8 t7 t8 t8 t7 .	101 111 111 111 010 110 101 111	0 1 2 3 4 5 6 7 8
001 t7 t8 t8 t7 t8 t8 t7 .	001 110 101 011 100 001 100 001	0 1 2 3 4 5 6 7 8
100 t7 t8 t8 t7 t8 t8 t7 .	100 001 100 001 110 101 011 100	0 1 2 3 4 5 6 7 8
100 t8 t8 t8 t8 t7 t7 t8 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
110 t8 t8 t8 t8 t7 t7 t8 .	110 101 011 000 010 000 011 000	0 1 2 3 4 5 6 7 8
011 t8 t8 t8 t8 t7 t7 t8 .	011 000 010 110 101 111 010 110	0 1 2 3 4 5 6 7 8
101 t8 t8 t8 t8 t7 t7 t8 .	101 011 000 010 110 101 111 111	0 1 2 3 4 5 6 7 8
110 t8 t7 t8 t8 t7 t7 t7 .	110 101 111 111 111 010 000 011	0 1 2 3 4 5 6 7 8
000 t8 t7 t8 t8 t7 t7 t7 .	000 010 000 010 110 101 111 010	0 1 2 3 4 5 6 7 8
101 t8 t7 t8 t8 t7 t7 t7 .	101 011 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
001 t8 t7 t8 t8 t7 t7 t7 .	001 100 001 100 001 110 101 111	0 1 2 3 4 5 6 7 8
100 t8 t8 t8 t7 t7 t7 t7 .	100 001 100 001 110 101 111 010	0 1 2 3 4 5 6 7 8
001 t8 t8 t8 t7 t7 t7 t7 .	001 100 001 100 001 110 101 111	0 1 2 3 4 5 6 7 8
110 t8 t8 t8 t7 t7 t7 t7 .	110 101 011 000 011 100 001 110	0 1 2 3 4 5 6 7 8
010 t8 t8 t8 t7 t7 t7 t7 .	010 110 101 011 100 001 110 101	0 1 2 3 4 5 6 7 8
001 t7 t8 t8 t8 t8 t7 t7 .	001 110 101 011 000 010 000 011	0 1 2 3 4 5 6 7 8
010 t7 t8 t8 t8 t8 t7 t7 .	010 000 010 110 101 011 100 001	0 1 2 3 4 5 6 7 8
000 t7 t8 t8 t8 t8 t7 t7 .	000 011 000 010 110 101 111 010	0 1 2 3 4 5 6 7 8
100 t7 t8 t8 t8 t8 t7 t7 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
101 t8 t7 t7 t7 t7 t8 t7 .	101 011 100 001 110 101 011 100	0 1 2 3 4 5 6 7 8
010 t8 t7 t7 t7 t7 t8 t7 .	010 110 101 111 010 000 010 000	0 1 2 3 4 5 6 7 8
001 t8 t7 t7 t7 t7 t8 t7 .	001 100 001 110 101 111 111 010	0 1 2 3 4 5 6 7 8
000 t8 t7 t7 t7 t7 t8 t7 .	000 010 000 011 100 001 100 001	0 1 2 3 4 5 6 7 8
011 t7 t8 t7 t7 t7 t7 t8 .	011 100 001 110 101 111 010 110	0 1 2 3 4 5 6 7 8
100 t7 t8 t7 t7 t7 t7 t8 .	100 001 100 001 110 101 111 111	0 1 2 3 4 5 6 7 8
111 t7 t8 t7 t7 t7 t7 t8 .	111 010 110 101 111 010 000 010	0 1 2 3 4 5 6 7 8
000 t7 t8 t7 t7 t7 t7 t8 .	000 011 000 011 100 001 110 101	0 1 2 3 4 5 6 7 8
010 t7 t8 t7 t8 t8 t7 t7 .	010 000 010 000 010 110 101 111	0 1 2 3 4 5 6 7 8
100 t7 t8 t7 t8 t8 t7 t7 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
110 t7 t8 t7 t8 t8 t7 t7 .	110 101 011 100 001 100 001 110	0 1 2 3 4 5 6 7 8
101 t7 t8 t7 t8 t8 t7 t7 .	101 111 111 010 110 101 111 010	0 1 2 3 4 5 6 7 8
101 t7 t8 t7 t8 t8 t8 t8 .	101 111 111 010 110 101 011 000	0 1 2 3 4 5 6 7 8
111 t7 t8 t7 t8 t8 t8 t8 .	111 010 110 101 011 000 010 110	0 1 2 3 4 5 6 7 8
000 t7 t8 t7 t8 t8 t8 t8 .	000 011 000 011 000 010 110 101	0 1 2 3 4 5 6 7 8
001 t7 t8 t7 t8 t8 t8 t8 .	001 110 101 111 111 111 111 111	0 1 2 3 4 5 6 7 8
101 t7 t8 t8 t7 t7 t8 t7 .	101 111 111 111 010 000 010 000	0 1 2 3 4 5 6 7 8
100 t7 t8 t8 t7 t7 t8 t7 .	100 001 100 001 110 101 011 100	0 1 2 3 4 5 6 7 8
000 t7 t8 t8 t7 t7 t8 t7 .	000 011 000 010 000 011 000 011	0 1 2 3 4 5 6 7 8
110 t7 t8 t8 t7 t7 t8 t7 .	110 101 011 000 011 100 001 110	0 1 2 3 4 5 6 7 8
111 t8 t7 t7 t7 t8 t8 t8 .	111 111 010 000 011 000 010 110	0 1 2 3 4 5 6 7 8
011 t8 t7 t7 t7 t8 t8 t8 .	011 000 011 100 001 100 001 100	0 1 2 3 4 5 6 7 8
101 t8 t7 t7 t7 t8 t8 t8 .	101 011 100 001 110 101 011 000	0 1 2 3 4 5 6 7 8
010 t8 t7 t7 t7 t8 t8 t8 .	010 110 101 111 010 110 101 011	0 1 2 3 4 5 6 7 8
110 t7 t8 t7 t8 t7 t7 t7 .	110 101 011 100 001 110 101 111	0 1 2 3 4 5 6 7 8
011 t7 t8 t7 t8 t7 t7 t7 .	011 100 001 110 101 111 010 000	0 1 2 3 4 5 6 7 8
000 t7 t8 t7 t8 t7 t7 t7 .	000 011 000 011 000 011 100 001	0 1 2 3 4 5 6 7 8
100 t7 t8 t7 t8 t7 t7 t7 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
011 t7 t7 t8 t7 t7 t7 t7 .	011 100 001 100 001 110 101 111	0 1 2 3 4 5 6 7 8
101 t7 t7 t8 t7 t7 t7 t7 .	101 111 010 110 101 111 010 000	0 1 2 3 4 5 6 7 8
010 t7 t7 t8 t7 t7 t7 t7 .	010 000 011 000 011 100 001 110	0 1 2 3 4 5 6 7 8
100 t7 t7 t8 t7 t7 t7 t7 .	100 001 110 101 111 010 000 011	0 1 2 3 4 5 6 7 8
001 t8 t7 t7 t8 t8 t7 t8 .	001 100 001 110 101 011 100 001	0 1 2 3 4 5 6 7 8
100 t8 t7 t7 t8 t8 t7 t8 .	100 001 110 101 011 000 011 000	0 1 2 3 4 5 6 7 8
011 t8 t7 t7 t8 t8 t7 t8 .	011 000 011 100 001 100 001 100	0 1 2 3 4 5 6 7 8
000 t8 t7 t7 t8 t8 t7 t8 .	000 010 000 011 000 010 000 010	0 1 2 3 4 5 6 7 8
110 t8 t8 t8 t8 t7 t8 t7 .	110 101 011 000 010 000 010 000	0 1 2 3 4 5 6 7 8
011 t8 t8 t8 t8 t7 t8 t7 .	011 000 010 110 101 111 111 010	0 1 2 3 4 5 6 7 8
100 t8 t8 t8 t8 t7 t8 t7 .	100 001 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
000 t8 t8 t8 t8 t7 t8 t7 .	000 010 110 101 011 100 001 110	0 1 2 3 4 5 6 7 8
010 t8 t7 t7 t8 t8 t8 t8 .	010 110 101 111 111 111 111 111	0 1 2 3 4 5 6 7 8
101 t8 t7 t7 t8 t8 t8 t8 .	101 011 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
110 t8 t7 t7 t8 t8 t8 t8 .	110 101 111 010 110 101 011 000	0 1 2 3 4 5 6 7 8
000 t8 t7 t7 t8 t8 t8 t8 .	000 010 000 011 000 010 110 101	0 1 2 3 4 5 6 7 8
110 t8 t8 t7 t7 t8 t8 t7 .	110 101 011 100 001 100 001 110	0 1 2 3 4 5 6 7 8
101 t8 t8 t7 t7 t8 t8 t7 .	101 011 000 011 100 001 100 001	0 1 2 3 4 5 6 7 8
100 t8 t8 t7 t7 t8 t8 t7 .	100 001 100 001 110 101 011 100	0 1 2 3 4 5 6 7 8
011 t8 t8 t7 t7 t8 t8 t7 .	011 000 010 000 011 000 010 000	0 1 2 3 4 5 6 7 8
100 t7 t7 t7 t7 t8 t7 t7 .	100 001 110 101 111 111 010 000	0 1 2 3 4 5 6 7 8
010 t7 t7 t7 t7 t8 t7 t7 .	010 000 011 100 001 100 001 110	0 1 2 3 4 5 6 7 8
011 t7 t7 t7 t7 t8 t7 t7 .	011 100 001 110 101 011 100 001	0 1 2 3 4 5 6 7 8
111 t7 t7 t7 t7 t8 t7 t7 .	111 010 000 011 100 001 110 101	0 1 2 3 4 5 6 7 8
110 t8 t7 t8 t8 t8 t7 t8 .	110 101 111 111 111 111 010 110	0 1 2 3 4 5 6 7 8
111 t8 t7 t8 t8 t8 t7 t8 .	111 111 010 110 101 011 100 001	0 1 2 3 4 5 6 7 8
010 t8 t7 t8 t8 t8 t7 t8 .	010 110 101 011 000 010 000 010	0 1 2 3 4 5 6 7 8
100 t8 t7 t8 t8 t8 t7 t8 .	100 001 110 101 011 000 011 000	0 1 2 3 4 5 6 7 8
010 t8 t7 t8 t7 t8 t7 t8 .	010 110 101 011 100 001 110 101	0 1 2 3 4 5 6 7 8
011 t8 t7 t8 t7 t8 t7 t8 .	011 000 011 000 011 000 011 000	0 1 2 3 4 5 6 7 8
001 t8 t7 t8 t7 t8 t7 t8 .	001 100 001 100 001 100 001 100	0 1 2 3 4 5 6 7 8
000 t8 t7 t8 t7 t8 t7 t8 .	000 010 000 010 000 010 000 010	0 1 2 3 4 5 6 7 8
000 t8 t7 t8 t7 t7 t7 t7 .	000 010 000 010 000 011 100 001	0 1 2 3 4 5 6 7 8
111 t8 t7 t8 t7 t7 t7 t7 .	111 111 010 110 101 111 010 000	0 1 2 3 4 5 6 7 8
101 t8 t7 t8 t7 t7 t7 t7 .	101 011 100 001 110 101 111 010	0 1 2 3 4 5 6 7 8
011 t8 t7 t8 t7 t7 t7 t7 .	011 000 011 000 011 100 001 110	0 1 2 3 4 5 6 7 8
011 t7 t8 t8 t7 t8 t8 t8 .	011 100 001 100 001 100 001 100	0 1 2 3 4 5 6 7 8
001 t7 t8 t8 t7 t8 t8 t8 .	001 110 101 011 100 001 100 001	0 1 2 3 4 5 6 7 8
010 t7 t8 t8 t7 t8 t8 t8 .	010 000 010 110 101 011 000 010	0 1 2 3 4 5 6 7 8
110 t7 t8 t8 t7 t8 t8 t8 .	110 101 011 000 011 000 010 110	0 1 2 3 4 5 6 7 8
001 t8 t8 t8 t8 t8 t8 t7 .	001 100 001 100 001 100 001 110	0 1 2 3 4 5 6 7 8
000 t8 t8 t8 t8 t8 t8 t7 .	000 010 110 101 011 000 010 000	0 1 2 3 4 5 6 7 8
100 t8 t8 t8 t8 t8 t8 t7 .	100 001 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
010 t8 t8 t8 t8 t8 t8 t7 .	010 110 101 011 000 010 110 101	0 1 2 3 4 5 6 7 8
101 t7 t8 t7 t7 t7 t7 t7 .	101 111 111 010 000 011 100 001	0 1 2 3 4 5 6 7 8
010 t7 t8 t7 t7 t7 t7 t7 .	010 000 010 000 011 100 001 110	0 1 2 3 4 5 6 7 8
000 t7 t8 t7 t7 t7 t7 t7 .	000 011 000 011 100 001 110 101	0 1 2 3 4 5 6 7 8
100 t7 t8 t7 t7 t7 t7 t7 .	100 001 100 001 110 101 111 010	0 1 2 3 4 5 6 7 8
100 t8 t8 t8 t8 t8 t7 t7 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
011 t8 t8 t8 t8 t8 t7 t7 .	011 000 010 110 101 011 100 001	0 1 2 3 4 5 6 7 8
001 t8 t8 t8 t8 t8 t7 t7 .	001 100 001 100 001 100 001 110	0 1 2 3 4 5 6 7 8
110 t8 t8 t8 t8 t8 t7 t7 .	110 101 011 000 010 110 101 111	0 1 2 3 4 5 6 7 8
110 t7 t8 t7 t7 t8 t7 t7 .	110 101 011 100 001 100 001 110	0 1 2 3 4 5 6 7 8
010 t7 t8 t7 t7 t8 t7 t7 .	010 000 010 000 011 000 011 100	0 1 2 3 4 5 6 7 8
000 t7 t8 t7 t7 t8 t7 t7 .	000 011 000 011 100 001 110 101	0 1 2 3 4 5 6 7 8
011 t7 t8 t7 t7 t8 t7 t7 .	011 100 001 110 101 011 100 001	0 1 2 3 4 5 6 7 8
001 t8 t8 t7 t8 t7 t8 t8 .	001 100 001 110 101 111 111 111	0 1 2 3 4 5 6 7 8
011 t8 t8 t7 t8 t7 t8 t8 .	011 000 010 000 010 000 010 110	0 1 2 3 4 5 6 7 8
100 t8 t8 t7 t8 t7 t8 t8 .	100 001 100 001 100 001 100 001	0 1 2 3 4 5 6 7 8
110 t8 t8 t7 t8 t7 t8 t8 .	110 101 011 100 001 110 101 011	0 1 2 3 4 5 6 7 8
001 t7 t7 t8 t7 t8 t7 t8 .	001 110 101 011 100 001 110 101	0 1 2 3 4 5 6 7 8
111 t7 t7 t8 t7 t8 t7 t8 .	111 010 000 010 000 010 000 010	0 1 2 3 4 5 6 7 8
110 t7 t7 t8 t7 t8 t7 t8 .	110 101 111 111 010 110 101 011	0 1 2 3 4 5 6 7 8
101 t7 t7 t8 t7 t8 t7 t8 .	101 111 010 110 101 011 100 001	0 1 2 3 4 5 6 7 8
100 t8 t7 t7 t8 t7 t7 t7 .	100 001 110 101 011 100 001 110	0 1 2 3 4 5 6 7 8
110 t8 t7 t7 t8 t7 t7 t7 .	110 101 111 010 110 101 111 010	0 1 2 3 4 5 6 7 8
011 t8 t7 t7 t8 t7 t7 t7 .	011 000 011 100 001 110 101 111	0 1 2 3 4 5 6 7 8
001 t8 t7 t7 t8 t7 t7 t7 .	001 100 001 110 101 111 010 000	0 1 2 3 4 5 6 7 8
001 t8 t8 t7 t7 t7 t8 t8 .	001 100 001 110 101 111 111 111	0 1 2 3 4 5 6 7 8
011 t8 t8 t7 t7 t7 t8 t8 .	011 000 010 000 011 100 001 100	0 1 2 3 4 5 6 7 8
100 t8 t8 t7 t7 t7 t8 t8 .	100 001 100 001 110 101 011 000	0 1 2 3 4 5 6 7 8
111 t8 t8 t7 t7 t7 t8 t8 .	111 111 111 010 000 011 000 010	0 1 2 3 4 5 6 7 8
111 t8 t7 t7 t8 t7 t8 t7 .	111 111 010 000 010 000 010 000	0 1 2 3 4 5 6 7 8
100 t8 t7 t7 t8 t7 t8 t7 .	100 001 110 101 011 100 001 110	0 1 2 3 4 5 6 7 8
000 t8 t7 t7 t8 t7 t8 t7 .	000 010 000 011 000 011 000 011	0 1 2 3 4 5 6 7 8
011 t8 t7 t7 t8 t7 t8 t7 .	011 000 011 100 001 110 101 111	0 1 2 3 4 5 6 7 8
001 t7 t7 t8 t8 t7 t7 t7 .	001 110 101 011 000 011 100 001	0 1 2 3 4 5 6 7 8
111 t7 t7 t8 t8 t7 t7 t7 .	111 010 000 010 110 101 111 010	0 1 2 3 4 5 6 7 8
000 t7 t7 t8 t8 t7 t7 t7 .	000 011 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
100 t7 t7 t8 t8 t7 t7 t7 .	100 001 110 101 011 100 001 110	0 1 2 3 4 5 6 7 8
010 t7 t7 t7 t8 t8 t7 t7 .	010 000 011 100 001 100 001 110	0 1 2 3 4 5 6 7 8
100 t7 t7 t7 t8 t8 t7 t7 .	100 001 110 101 011 000 011 100	0 1 2 3 4 5 6 7 8
111 t7 t7 t7 t8 t8 t7 t7 .	111 010 000 011 000 010 000 011	0 1 2 3 4 5 6 7 8
110 t7 t7 t7 t8 t8 t7 t7 .	110 101 111 010 110 101 111 010	0 1 2 3 4 5 6 7 8
000 t7 t7 t8 t8 t8 t7 t8 .	000 011 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
001 t7 t7 t8 t8 t8 t7 t8 .	001 110 101 011 000 010 000 010	0 1 2 3 4 5 6 7 8
100 t7 t7 t8 t8 t8 t7 t8 .	100 001 110 101 011 000 011 000	0 1 2 3 4 5 6 7 8
101 t7 t7 t8 t8 t8 t7 t8 .	101 111 010 110 101 011 100 001	0 1 2 3 4 5 6 7 8
110 t7 t7 t7 t8 t7 t7 t8 .	110 101 111 010 110 101 111 111	0 1 2 3 4 5 6 7 8
010 t7 t7 t7 t8 t7 t7 t8 .	010 000 011 100 001 110 101 011	0 1 2 3 4 5 6 7 8
111 t7 t7 t7 t8 t7 t7 t8 .	111 010 000 011 000 011 100 001	0 1 2 3 4 5 6 7 8
011 t7 t7 t7 t8 t7 t7 t8 .	011 100 001 110 101 111 010 110	0 1 2 3 4 5 6 7 8
101 t7 t7 t7 t7 t7 t7 t8 .	101 111 010 000 011 100 001 100	0 1 2 3 4 5 6 7 8
110 t7 t7 t7 t7 t7 t7 t8 .	110 101 111 010 000 011 100 001	0 1 2 3 4 5 6 7 8
001 t7 t7 t7 t7 t7 t7 t8 .	001 110 101 111 010 000 011 000	0 1 2 3 4 5 6 7 8
010 t7 t7 t7 t7 t7 t7 t8 .	010 000 011 100 001 110 101 011	0 1 2 3 4 5 6 7 8
110 t8 t8 t8 t7 t7 t8 t7 .	110 101 011 000 011 100 001 110	0 1 2 3 4 5 6 7 8
100 t8 t8 t8 t7 t7 t8 t7 .	100 001 100 001 110 101 011 100	0 1 2 3 4 5 6 7 8
011 t8 t8 t8 t7 t7 t8 t7 .	011 000 010 110 101 111 111 010	0 1 2 3 4 5 6 7 8
111 t8 t8 t8 t7 t7 t8 t7 .	111 111 111 111 010 000 010 000	0 1 2 3 4 5 6 7 8
100 t7 t8 t8 t8 t8 t7 t8 .	100 001 100 001 100 001 110 101	0 1 2 3 4 5 6 7 8
110 t7 t8 t8 t8 t8 t7 t8 .	110 101 011 000 010 110 101 011	0 1 2 3 4 5 6 7 8
010 t7 t8 t8 t8 t8 t7 t8 .	010 000 010 110 101 011 100 001	0 1 2 3 4 5 6 7 8
111 t7 t8 t8 t8 t8 t7 t8 .	111 010 110 101 011 000 011 000	0 1 2 3 4 5 6 7 8
011 t8 t7 t7 t7 t7 t8 t8 .	011 000 011 100 001 110 101 011	0 1 2 3 4 5 6 7 8
010 t8 t7 t7 t7 t7 t8 t8 .	010 110 101 111 010 000 010 110	0 1 2 3 4 5 6 7 8
111 t8 t7 t7 t7 t7 t8 t8 .	111 111 010 000 011 100 001 100	0 1 2 3 4 5 6 7 8
110 t8 t7 t7 t7 t7 t8 t8 .	110 101 111 010 000 011 000 010	0 1 2 3 4 5 6 7 8
110 t8 t8 t7 t7 t7 t7 t7 .	110 101 011 100 001 110 101 111	0 1 2 3 4 5 6 7 8
